id,current_satisfaction_score,last_evaluation_satisfaction_score,number_projects,average_montly_hours,time_spent_at_company,promotion_in_last_5_years,department,salary
124091,53,79,3,206,3,0,technical,149000
124097,84,51,2,117,4,0,accounting,70000
124102,90,92,3,152,3,0,accounting,67000
124105,83,84,4,206,2,0,sales,128000
124121,50,53,3,142,3,0,product_mng,143000
124127,99,71,4,199,4,0,support,126000
124131,53,51,4,174,2,0,support,133000
124148,58,90,5,257,3,0,marketing,112000
124160,39,55,2,159,3,0,technical,151000
124169,53,64,3,168,3,0,sales,51000
124183,31,87,6,240,3,0,hr,63000
124189,34,88,5,131,6,0,sales,68000
124194,84,53,3,210,4,0,marketing,121000
124211,43,54,2,142,3,0,support,56000
124214,84,63,3,121,3,0,sales,62000
124220,61,47,2,253,3,0,sales,57000
124231,29,37,6,187,10,0,sales,173000
124248,88,98,3,152,3,0,support,118000
124256,36,42,3,206,5,0,marketing,217000
124267,21,90,4,271,6,0,support,205000
124268,31,54,5,132,5,0,sales,60000
124280,51,58,2,218,2,0,technical,60000
124293,78,54,3,161,3,0,support,102000
124306,88,55,5,168,2,0,product_mng,116000
124315,73,97,6,189,2,0,sales,60000
124330,57,90,3,256,4,0,RandD,64000
124346,95,50,4,259,3,0,sales,55000
124362,45,57,2,158,3,0,sales,58000
124368,37,45,2,126,3,0,support,144000
124382,60,98,4,195,3,0,support,113000
124384,45,50,2,157,3,0,marketing,118000
124390,92,69,4,180,3,0,sales,54000
124395,77,58,2,247,2,0,RandD,122000
124407,31,56,4,238,2,0,accounting,123000
124415,100,79,5,171,5,0,IT,106000
124422,44,48,2,146,3,0,support,56000
124426,11,84,6,251,4,0,technical,53000
124439,87,38,4,183,5,0,support,123000
124450,52,63,3,204,3,0,technical,130000
124466,97,77,4,208,2,0,technical,126000
124474,45,51,2,160,3,1,sales,68000
124478,44,66,6,134,8,0,RandD,212000
124479,66,63,5,264,5,0,accounting,60000
124486,29,75,6,271,10,0,sales,104000
124494,92,62,3,264,2,0,sales,119000
124509,63,98,4,187,3,0,management,170000
124512,44,54,2,127,3,0,management,138000
124518,16,52,3,100,4,0,support,104000
124524,43,57,2,135,3,0,support,63000
124529,62,69,3,207,4,0,product_mng,63000
124530,55,40,3,139,8,1,hr,137000
124534,58,86,5,206,3,0,support,50000
124544,77,100,4,255,5,0,RandD,134000
124547,74,56,3,125,6,0,support,109000
124561,68,41,4,254,5,0,product_mng,51000
124574,64,95,3,98,3,0,IT,146000
124578,46,57,2,139,3,0,sales,60000
124584,94,70,5,147,2,0,support,139000
124585,66,90,3,176,2,0,product_mng,118000
124587,52,76,4,106,2,0,product_mng,69000
124602,95,53,3,174,3,0,support,138000
124606,19,48,6,178,3,0,sales,103000
124607,95,61,3,164,3,0,RandD,118000
124609,84,85,3,153,4,0,accounting,59000
124614,77,83,5,216,4,0,IT,139000
124620,98,66,3,204,2,0,sales,135000
124634,54,67,2,129,3,0,sales,74000
124649,83,87,5,248,3,0,sales,58000
124654,63,91,3,233,4,0,IT,106000
124666,64,61,3,263,3,0,support,66000
124679,45,51,2,137,3,0,support,60000
124693,62,82,3,204,10,0,accounting,113000
124698,58,49,3,135,2,0,IT,140000
124709,67,66,6,272,3,0,sales,65000
124724,66,66,3,225,3,0,technical,54000
124731,74,79,3,275,3,0,sales,54000
124738,73,67,4,205,3,0,technical,66000
124745,74,55,4,262,3,0,support,51000
124761,76,50,3,156,3,0,support,141000
124766,98,68,5,171,3,0,management,206000
124775,51,85,4,186,2,0,product_mng,61000
124776,50,83,4,242,2,0,support,147000
124791,40,99,4,214,6,0,support,118000
124808,82,80,3,162,3,0,sales,129000
124811,55,64,4,260,3,0,hr,73000
124812,64,64,3,180,2,0,sales,72000
124816,92,56,3,174,3,0,sales,143000
124831,78,97,4,221,4,0,hr,62000
124845,40,53,2,151,3,0,IT,60000
124851,93,52,3,181,3,0,technical,74000
124864,79,55,5,242,2,0,support,56000
124870,82,67,2,202,3,0,sales,56000
124883,76,77,5,257,3,0,RandD,109000
124890,53,62,4,201,3,0,support,127000
124898,73,98,4,216,2,0,sales,51000
124910,53,94,4,128,6,0,hr,126000
124927,70,69,4,158,3,0,IT,51000
124931,97,86,5,135,3,0,hr,192000
124933,82,65,4,210,2,0,accounting,113000
124948,76,52,2,148,3,0,sales,194000
124956,67,78,4,193,3,0,sales,103000
124962,89,91,3,233,2,0,IT,127000
124973,97,78,3,268,3,0,technical,73000
124983,73,81,3,168,2,0,technical,148000
124986,91,85,4,203,2,0,sales,54000
124995,92,44,3,260,8,0,sales,62000
125008,93,60,4,184,3,0,sales,128000
125023,30,61,3,138,5,0,sales,136000
125037,92,92,4,245,5,0,sales,61000
125047,85,65,4,280,3,0,IT,146000
125048,74,78,4,203,2,0,sales,138000
125056,37,47,2,138,3,0,accounting,111000
125072,53,99,3,223,10,0,marketing,65000
125087,40,50,2,141,3,0,technical,69000
125093,95,54,4,235,4,0,sales,145000
125110,76,40,2,122,5,0,sales,51000
125122,49,73,4,244,3,0,support,64000
125127,15,67,6,195,2,0,sales,105000
125131,41,55,2,148,3,0,sales,52000
125142,76,92,3,176,2,0,IT,144000
125153,83,61,5,246,3,0,support,139000
125162,90,77,4,273,2,0,technical,51000
125170,38,49,2,140,3,0,sales,109000
125175,96,74,5,160,5,0,support,60000
125181,12,61,6,257,3,0,sales,136000
125183,71,77,4,192,4,0,sales,134000
125194,87,68,5,236,4,0,sales,215000
125202,59,93,4,146,3,0,technical,138000
125213,54,79,5,249,3,0,management,221000
125217,70,60,3,224,3,0,support,105000
125221,70,56,4,182,2,0,support,50000
125228,57,65,5,177,2,0,IT,183000
125242,53,80,2,225,7,1,management,161000
125259,84,49,4,152,3,0,sales,64000
125276,74,94,4,157,2,0,sales,143000
125286,11,95,7,300,4,0,management,135000
125293,46,58,4,171,3,0,product_mng,70000
125297,21,70,6,130,6,0,RandD,51000
125306,70,76,4,173,2,0,support,127000
125321,61,99,2,275,3,0,sales,112000
125338,59,60,3,214,2,0,product_mng,59000
125344,79,89,4,240,3,0,sales,130000
125353,15,84,4,275,5,0,marketing,55000
125361,52,73,4,245,4,0,technical,111000
125369,9,87,3,214,2,0,support,106000
125381,10,85,7,259,4,0,technical,71000
125386,84,87,4,246,6,0,hr,71000
125394,72,53,3,151,4,0,IT,132000
125402,15,97,3,198,5,0,management,105000
125406,29,80,5,103,6,0,sales,101000
125413,50,77,4,180,3,0,sales,110000
125430,70,86,3,141,2,0,sales,112000
125432,60,52,4,207,2,0,RandD,149000
125445,81,92,3,136,3,0,marketing,147000
125457,44,48,2,143,3,0,technical,134000
125472,48,94,4,231,4,0,marketing,102000
125488,56,72,4,247,2,0,sales,109000
125499,77,91,5,236,5,0,marketing,108000
125507,46,57,2,139,3,0,sales,50000
125510,93,56,5,140,3,0,technical,149000
125527,47,60,4,263,5,0,RandD,62000
125532,80,78,3,251,3,0,sales,219000
125538,93,53,5,204,2,0,support,128000
125543,19,68,5,149,3,0,hr,102000
125554,86,100,4,250,6,0,support,147000
125567,65,66,3,164,2,0,sales,65000
125577,12,84,4,218,6,0,technical,144000
125578,42,48,2,143,3,0,sales,60000
125594,55,82,3,248,2,0,accounting,173000
125604,99,100,3,139,2,0,support,103000
125608,65,67,3,240,2,0,technical,72000
125613,70,59,4,216,3,0,accounting,58000
125624,87,90,5,258,5,0,support,57000
125628,78,68,4,174,3,0,RandD,64000
125631,78,100,4,154,2,0,IT,74000
125636,83,55,5,250,3,0,sales,132000
125646,40,47,2,144,3,0,sales,74000
125663,42,56,2,147,3,0,sales,133000
125678,63,71,4,244,2,0,support,54000
125690,11,90,6,264,4,0,technical,120000
125691,100,73,3,245,2,0,product_mng,56000
125694,94,80,4,228,2,0,RandD,64000
125702,84,50,5,195,3,0,technical,53000
125712,74,87,5,258,5,0,accounting,50000
125719,46,86,2,212,4,0,sales,141000
125730,65,95,4,153,2,0,marketing,72000
125747,76,100,5,219,5,0,support,64000
125748,93,74,5,248,8,0,support,73000
125764,99,93,3,261,3,0,technical,70000
125778,66,57,4,220,2,0,support,143000
125787,96,58,5,178,3,0,IT,54000
125803,92,64,4,259,2,0,sales,106000
125806,48,88,3,239,3,0,sales,59000
125811,38,43,3,188,7,0,sales,134000
125813,82,77,4,205,3,0,sales,148000
125830,10,84,6,253,4,0,marketing,103000
125846,95,81,5,120,3,0,marketing,61000
125848,65,95,2,180,2,0,product_mng,65000
125862,73,62,3,171,3,0,management,120000
125865,50,54,5,153,4,0,support,53000
125877,81,97,3,247,3,0,support,138000
125886,91,82,4,238,2,0,management,61000
125895,54,95,4,149,3,0,support,58000
125897,42,48,2,143,3,0,sales,68000
125911,93,57,5,143,2,0,support,111000
125925,73,62,3,181,3,0,sales,70000
125931,15,87,4,194,4,0,sales,71000
125945,58,49,3,167,3,0,IT,147000
125950,65,75,3,194,4,0,sales,67000
125952,52,56,4,225,2,0,marketing,109000
125953,53,78,5,275,5,0,hr,71000
125967,78,50,4,212,2,0,sales,116000
125975,40,46,2,130,3,0,sales,72000
125985,52,86,5,256,3,0,support,116000
126002,96,55,5,211,2,0,sales,66000
126007,81,100,5,235,5,0,accounting,58000
126021,82,93,4,248,5,0,product_mng,130000
126027,65,89,4,240,3,0,sales,53000
126033,24,89,5,142,4,0,support,149000
126043,85,87,5,245,5,0,technical,74000
126053,67,40,4,274,3,0,sales,62000
126070,99,95,3,153,4,0,marketing,191000
126077,32,55,4,283,4,0,product_mng,56000
126078,91,76,3,116,5,0,technical,51000
126089,92,82,5,265,5,0,RandD,138000
126091,78,92,3,169,3,0,sales,159000
126103,49,58,5,186,2,0,IT,156000
126116,11,87,6,254,4,0,hr,51000
126124,85,80,4,158,3,0,support,138000
126125,42,56,2,146,3,0,RandD,71000
126128,81,50,5,205,3,0,sales,131000
126136,68,43,3,161,2,0,sales,109000
126146,82,52,5,270,3,0,technical,101000
126155,62,71,4,268,3,0,technical,74000
126169,48,67,4,220,3,1,management,140000
126179,53,75,4,263,5,0,RandD,61000
126183,11,84,6,287,4,0,accounting,141000
126194,56,59,3,223,3,0,support,122000
126199,84,49,5,189,2,0,support,138000
126210,67,49,5,241,8,0,sales,108000
126221,94,51,5,238,2,0,sales,52000
126234,62,58,3,202,2,0,support,129000
126246,89,52,4,243,5,0,product_mng,142000
126247,90,78,3,162,2,0,sales,148000
126262,65,36,2,282,3,0,product_mng,144000
126271,62,73,4,191,3,0,RandD,154000
126283,80,87,4,217,3,0,IT,131000
126284,97,89,5,265,2,0,IT,74000
126289,63,79,2,206,5,0,product_mng,67000
126301,10,84,6,286,4,0,product_mng,64000
126318,22,90,4,106,2,0,sales,118000
126333,78,83,4,217,6,0,support,132000
126340,79,92,5,254,6,0,sales,57000
126353,96,48,4,198,7,0,sales,106000
126363,10,97,6,267,4,0,support,63000
126376,66,93,4,187,2,0,RandD,59000
126379,89,73,4,171,4,0,RandD,133000
126394,50,90,5,226,2,0,management,165000
126399,53,56,4,281,6,0,hr,121000
126402,43,96,3,109,6,0,technical,56000
126413,55,75,3,156,3,0,product_mng,120000
126428,11,83,6,244,4,0,hr,147000
126436,14,58,3,179,5,0,support,52000
126448,72,98,4,180,2,0,sales,140000
126451,88,67,4,226,2,0,technical,59000
126461,24,70,5,147,6,0,support,100000
126477,94,52,4,217,6,0,support,55000
126490,63,87,4,145,3,0,support,159000
126498,73,90,4,266,3,0,sales,137000
126503,85,79,3,217,2,0,technical,105000
126504,66,95,3,191,3,0,technical,123000
126506,81,79,5,135,3,0,technical,57000
126523,66,65,3,196,3,0,technical,59000
126527,55,64,3,101,2,0,sales,100000
126534,73,97,5,235,5,0,hr,64000
126544,40,43,3,128,3,0,support,108000
126560,51,83,3,133,3,0,sales,72000
126563,88,60,2,168,3,0,IT,71000
126574,75,100,3,102,3,0,accounting,142000
126587,95,47,6,215,4,0,support,52000
126592,52,47,6,141,5,0,support,61000
126606,63,92,2,198,2,0,hr,56000
126620,66,63,3,166,3,0,IT,224000
126628,55,81,3,239,8,0,accounting,218000
126638,72,95,5,171,3,0,support,66000
126648,53,56,5,236,4,0,support,157000
126658,78,87,5,256,5,0,support,142000
126665,41,58,5,274,2,0,sales,138000
126673,10,93,6,253,4,0,IT,124000
126684,40,52,2,147,3,0,product_mng,139000
126686,75,89,6,250,2,0,marketing,110000
126697,51,88,5,225,2,0,IT,56000
126714,67,65,5,156,2,0,support,113000
126724,99,94,5,221,2,0,sales,141000
126738,91,97,4,139,3,0,support,106000
126752,62,70,5,270,3,0,technical,191000
126755,74,67,4,158,3,0,sales,50000
126768,66,70,5,254,2,0,IT,113000
126778,89,88,5,241,2,0,sales,144000
126784,51,86,4,260,3,0,marketing,72000
126800,52,89,5,193,4,0,RandD,116000
126805,49,66,3,155,3,1,sales,63000
126818,10,84,6,283,4,0,technical,63000
126819,62,57,3,174,2,0,sales,64000
126828,73,93,3,205,3,0,product_mng,173000
126836,83,84,3,267,3,0,product_mng,188000
126843,44,44,2,141,7,1,management,160000
126854,81,96,4,219,2,0,technical,74000
126867,10,90,7,269,4,0,accounting,144000
126874,70,90,3,224,3,0,support,113000
126878,81,55,3,199,2,0,IT,115000
126883,88,61,4,177,4,0,support,62000
126892,99,79,4,192,3,0,hr,67000
126908,60,61,5,191,2,0,technical,173000
126920,85,54,4,174,2,0,hr,111000
126926,38,49,2,137,3,0,technical,111000
126936,69,66,5,106,5,0,sales,62000
126947,52,84,3,261,8,1,accounting,73000
126949,11,90,5,307,4,0,support,70000
126957,98,92,4,175,2,0,IT,131000
126966,37,52,2,143,3,0,marketing,50000
126974,75,58,3,159,3,0,technical,118000
126983,95,87,3,208,2,0,IT,186000
126987,85,82,5,184,3,0,sales,148000
127003,20,48,4,156,4,0,sales,115000
127007,80,77,4,224,2,0,accounting,135000
127016,38,94,5,252,5,0,sales,56000
127028,39,50,2,147,3,0,marketing,68000
127032,83,93,5,257,5,0,technical,61000
127034,43,46,2,186,2,0,product_mng,52000
127051,82,68,2,200,3,0,sales,109000
127060,89,55,4,196,2,0,accounting,147000
127075,56,71,4,296,2,0,IT,149000
127080,15,74,6,212,2,0,sales,66000
127083,98,89,3,186,2,0,sales,72000
127090,42,59,3,156,2,0,technical,55000
127092,54,90,3,206,3,0,technical,138000
127095,75,55,2,188,3,0,accounting,207000
127112,81,86,4,249,3,0,sales,52000
127129,44,56,2,131,3,0,human_resources,117000
127145,93,76,3,212,3,0,sales,133000
127154,48,93,3,150,10,0,technical,54000
127170,44,51,2,146,3,0,marketing,130000
127187,37,48,2,137,3,0,technical,109000
127199,92,53,2,261,4,0,support,57000
127207,68,51,3,185,3,0,marketing,107000
127223,40,46,2,131,3,0,technical,64000
127238,77,90,4,237,5,0,support,70000
127247,10,86,6,309,4,0,sales,126000
127263,72,87,5,223,5,0,sales,70000
127277,60,59,5,266,2,0,RandD,65000
127294,76,74,4,261,3,0,technical,132000
127305,36,52,2,137,3,0,marketing,70000
127316,45,72,3,148,2,0,sales,50000
127327,36,51,2,155,3,0,support,52000
127341,68,83,5,267,3,0,RandD,125000
127349,97,79,5,259,3,1,support,126000
127365,90,78,5,215,3,1,technical,60000
127375,46,57,2,154,3,0,IT,72000
127386,42,54,2,143,3,0,sales,71000
127388,91,67,3,257,2,0,sales,73000
127404,85,78,4,251,3,0,sales,138000
127408,66,84,3,211,4,0,RandD,170000
127419,55,97,4,136,3,0,marketing,148000
127422,86,65,4,243,2,0,technical,68000
127425,90,64,3,163,3,0,IT,104000
127438,81,97,4,212,2,0,sales,65000
127448,69,59,3,233,3,0,support,120000
127458,98,86,4,254,2,0,RandD,55000
127466,74,89,5,229,6,0,support,73000
127474,82,98,5,234,5,0,marketing,100000
127483,78,82,4,143,3,0,support,113000
127491,86,87,3,205,4,0,hr,67000
127505,83,52,5,217,3,0,RandD,55000
127511,65,52,2,117,10,0,support,51000
127513,49,99,5,262,2,0,sales,122000
127526,81,88,4,149,3,0,accounting,131000
127543,62,78,5,250,6,0,sales,66000
127550,49,52,3,225,2,0,technical,152000
127559,60,54,4,182,6,0,sales,134000
127564,94,61,3,140,2,0,support,117000
127575,22,54,6,169,4,0,technical,58000
127584,68,68,3,143,3,0,sales,119000
127597,66,56,4,141,4,0,support,128000
127609,87,100,4,224,5,0,technical,147000
127613,77,100,4,255,5,0,RandD,106000
127629,41,50,2,153,3,0,sales,63000
127641,88,99,5,253,2,0,technical,132000
127651,43,49,2,160,3,0,technical,129000
127658,66,61,4,263,4,0,sales,135000
127662,46,55,5,261,5,0,RandD,124000
127665,63,100,5,241,4,0,RandD,117000
127668,40,54,2,141,3,0,technical,135000
127669,49,66,5,194,3,0,sales,140000
127677,100,66,4,238,4,0,accounting,67000
127689,86,95,4,238,5,0,sales,119000
127697,98,56,3,157,2,0,management,51000
127701,63,64,3,180,3,0,accounting,61000
127707,52,53,4,159,4,0,sales,50000
127709,93,99,4,136,4,0,hr,73000
127725,69,70,4,169,2,0,sales,50000
127736,89,88,3,165,4,0,sales,108000
127749,61,53,4,266,3,0,accounting,141000
127765,69,85,3,200,2,0,RandD,134000
127773,57,49,2,237,2,0,support,55000
127784,16,42,3,182,3,0,product_mng,64000
127797,97,75,3,241,2,0,technical,50000
127800,25,98,4,166,5,0,technical,60000
127801,57,76,3,200,2,0,support,62000
127808,11,94,6,286,4,0,IT,131000
127811,74,70,4,273,3,0,sales,132000
127824,88,57,4,185,2,0,sales,70000
127833,78,100,5,236,5,0,sales,126000
127837,70,84,3,260,4,0,support,125000
127849,80,62,4,216,2,0,marketing,103000
127860,61,81,5,136,3,0,hr,65000
127867,16,87,5,163,3,0,management,134000
127875,23,75,6,220,3,0,support,101000
127890,73,68,5,133,2,0,sales,65000
127891,36,48,5,310,3,0,product_mng,141000
127893,78,59,4,180,3,0,sales,61000
127910,64,68,3,272,3,0,technical,56000
127927,91,95,5,241,5,0,sales,144000
127940,60,53,4,228,3,0,sales,140000
127942,97,97,5,192,2,0,sales,61000
127945,39,54,2,127,3,0,IT,54000
127946,57,72,3,206,3,0,sales,145000
127962,10,84,6,293,5,0,marketing,105000
127969,55,64,6,148,4,0,support,64000
127974,67,49,3,247,10,0,sales,141000
127988,15,94,5,244,6,0,technical,153000
127999,53,53,4,257,2,0,management,158000
128012,69,63,3,226,3,0,sales,53000
128020,9,80,6,304,5,0,technical,125000
128037,64,90,4,211,3,0,hr,139000
128042,69,69,4,167,3,0,support,57000
128047,45,39,4,275,3,0,IT,101000
128061,90,70,5,206,4,0,technical,57000
128070,65,63,4,143,8,0,management,146000
128084,46,55,2,145,3,0,technical,73000
128095,81,60,4,179,3,0,product_mng,123000
128110,54,97,4,258,3,0,support,71000
128112,55,97,5,125,4,0,sales,122000
128115,80,85,4,239,3,0,technical,110000
128126,56,68,4,159,3,0,sales,66000
128135,11,77,6,274,4,0,support,133000
128141,88,51,4,139,3,0,sales,55000
128152,11,86,6,279,4,0,support,145000
128168,97,63,4,151,3,1,management,129000
128181,57,58,3,251,2,0,support,191000
128192,91,89,4,144,3,0,technical,74000
128197,59,80,3,258,3,0,IT,52000
128212,66,99,5,244,3,0,technical,123000
128225,58,69,3,252,3,0,sales,72000
128236,82,82,5,193,4,0,technical,135000
128247,85,98,5,248,5,0,product_mng,140000
128249,59,82,3,149,3,0,hr,67000
128265,14,73,6,237,5,0,IT,104000
128277,85,100,4,225,5,0,technical,50000
128281,45,54,2,138,3,0,technical,140000
128292,48,53,4,271,3,0,hr,60000
128295,44,37,2,219,2,0,technical,74000
128302,100,86,4,245,4,0,sales,101000
128318,65,80,4,164,4,0,sales,73000
128329,11,94,7,244,4,0,management,135000
128341,80,74,5,229,3,0,technical,63000
128345,35,58,3,103,3,0,hr,71000
128351,84,98,4,134,5,0,support,142000
128366,64,94,3,204,2,0,technical,214000
128373,92,85,5,259,5,0,sales,61000
128380,82,82,4,249,5,0,hr,55000
128384,89,57,4,176,4,0,support,195000
128394,66,85,6,165,5,0,product_mng,100000
128407,57,85,4,152,3,0,sales,127000
128409,40,69,2,174,3,0,sales,116000
128410,59,79,3,217,4,0,product_mng,148000
128419,64,78,5,156,5,0,sales,51000
128421,81,99,2,156,5,0,Sales,148000
128434,79,97,4,204,3,0,sales,149000
128450,92,88,4,151,3,0,technical,68000
128466,76,55,4,163,2,0,hr,138000
128480,72,53,5,240,2,0,sales,139000
128496,84,73,3,146,5,0,technical,173000
128509,67,65,5,242,3,0,support,62000
128521,44,46,3,121,3,0,technical,140000
128526,37,47,2,150,3,0,technical,105000
128540,74,68,4,194,2,0,management,189000
128543,84,99,2,184,2,0,sales,193000
128557,76,88,5,265,4,0,support,53000
128572,91,93,4,184,3,0,technical,50000
128586,82,89,4,237,3,0,support,101000
128589,73,66,3,244,3,0,accounting,66000
128599,84,53,2,275,3,0,product_mng,61000
128606,70,98,3,215,2,0,sales,50000
128607,88,81,4,179,3,0,management,218000
128623,78,63,4,265,3,0,support,117000
128628,10,78,5,285,4,0,RandD,109000
128633,83,65,4,162,3,0,technical,54000
128642,10,77,7,250,5,0,RandD,144000
128645,9,88,7,265,4,0,sales,132000
128662,10,92,6,243,4,0,sales,65000
128666,97,58,4,159,3,0,technical,72000
128676,83,58,4,225,3,0,technical,62000
128686,61,81,4,134,3,0,sales,136000
128700,64,72,4,152,3,0,sales,111000
128708,43,47,2,147,3,0,support,71000
128720,66,67,4,268,2,0,technical,200000
128735,93,59,3,202,2,0,hr,155000
128749,94,52,4,217,6,0,support,74000
128763,87,52,4,140,3,0,product_mng,105000
128773,71,66,3,238,2,0,technical,54000
128789,43,57,2,129,3,0,sales,114000
128802,63,95,4,134,3,0,support,118000
128804,41,45,3,236,2,0,RandD,123000
128806,67,39,2,207,7,0,sales,115000
128809,77,48,5,262,7,0,IT,116000
128810,76,44,3,121,4,0,IT,62000
128821,43,90,5,282,5,0,support,66000
128838,9,97,7,254,4,0,RandD,113000
